val/bongard_hoi/accuracy,train/bongard_hoi/accuracy_epoch,loss/best_ckpt,wandb_urls,experiment_nm,test_nm,based_on/slurm_id,max_epoch,finetuned_from_slurm_id,finetuned_from_wandb_id,lr,img_size,batch_size,model/auxiliary_loss_ratio,model/class,relation-model/class,val/loss,slurm_ids,val/bongard_hoi/mse_loss,train/bongard_hoi/mse_loss_epoch,train/vasr/accuracy_epoch,val/vasr/accuracy,val/vasr/mse_loss,train/vasr/mse_loss_epoch,test/bongard_hoi_seen-seen/accuracy,test/bongard_hoi_unseen-seen/accuracy,test/bongard_hoi_unseen-unseen/accuracy,test/bongard_hoi_seen-unseen/accuracy,test/vasr/accuracy,test/vasr/mse_loss,train/bongard_logo/accuracy_epoch,val/bongard_logo/accuracy,val/vaec/accuracy,train/vaec/accuracy_epoch,test/bongard_logo_test_ff/accuracy,test/bongard_logo_test_hd_novel/accuracy,test/bongard_logo_test_bd/accuracy,test/bongard_logo_test_hd_comb/accuracy,test/vaec_test2/accuracy,test/vaec_test1/accuracy,test/vaec_test4/accuracy,test/vaec_test3/accuracy,test/vaec/accuracy,test/vaec_test5/accuracy,test/bongard_logo_test_hd_novel/mse_loss,test/bongard_logo_test_ff/mse_loss,test/bongard_logo_test_bd/mse_loss,val/bongard_logo/mse_loss,train/bongard_logo/mse_loss_epoch,test/bongard_logo_test_hd_comb/mse_loss,val/vaec/mse_loss,test/vaec_test3/mse_loss,train/vaec/mse_loss_epoch,test/vaec_test1/mse_loss,test/vaec_test5/mse_loss,test/vaec_test4/mse_loss,test/vaec_test2/mse_loss,test/bongard_hoi_unseen-unseen_vit/accuracy,test/bongard_hoi_seen-seen_vit/accuracy,test/bongard_hoi_unseen-seen_vit/accuracy,train/bongard_hoi_vit/accuracy_epoch,val/bongard_hoi_vit/accuracy,test/bongard_hoi_seen-unseen_vit/accuracy,test/bongard_logo_test_bd_vit/accuracy,test/bongard_logo_test_ff_vit/accuracy,train/bongard_logo_vit/accuracy_epoch,val/bongard_logo_vit/accuracy,train/vasr_vit/accuracy_epoch,test/vasr_vit/accuracy,val/vasr_vit/accuracy,train/vaec_vit/accuracy_epoch,test/vaec_test5_vit/accuracy,test/vaec_test1_vit/accuracy,test/vaec_test2_vit/accuracy,test/vaec_test3_vit/accuracy,test/vaec_test4_vit/accuracy,val/vaec_vit/accuracy,test/bongard_logo_test_hd_comb_vit_2/accuracy,test/bongard_logo_test_hd_novel_vit_2/accuracy,test/bongard_logo_test_ff_vit_2/accuracy,test/bongard_logo_test_bd_vit_2/accuracy,test/bongard_hoi_unseen-seen_vit_2/accuracy,test/bongard_hoi_seen-unseen_vit_2/accuracy,test/vaec_test3_vit_2/accuracy,test/vaec_test4_vit_2/accuracy,test/vaec_test5_vit_2/accuracy,test/vaec_test1_vit_2/accuracy,test/vaec_test2_vit_2/accuracy,test/bongard_logo_test_hd_novel_vit_2/accuracy_bongard_hoi,test/bongard_logo_test_ff_vit_2/accuracy_bongard_hoi,test/bongard_hoi_unseen-seen_vit_2/accuracy_bongard_hoi,test/bongard_logo_test_bd_vit_2/accuracy_bongard_hoi,test/bongard_hoi_unseen-unseen_vit_2/accuracy_bongard_hoi,test/bongard_hoi_seen-unseen_vit_2/accuracy_bongard_hoi,test/bongard_hoi_seen-seen_vit_2/accuracy_bongard_hoi,test/bongard_logo_test_hd_comb_vit_2/accuracy_bongard_hoi,train/bongard_hoi_vit/accuracy_bongard_hoi_epoch,val/bongard_hoi_vit/accuracy_bongard_hoi,val/vasr_vit/accuracy_vasr,train/vasr_vit/accuracy_vasr_epoch,train/vasr_captions/accuracy_epoch,val/vasr_captions/accuracy,test/vasr_captions/accuracy,test/vasr_vit/accuracy_vasr,test/bongard_hoi_seen-seen_vit_2/accuracy,val/bongard_hoi_captions/accuracy,test/bongard_hoi_unseen-unseen_captions/accuracy,train/bongard_hoi_captions/accuracy_epoch,test/bongard_hoi_seen-unseen_captions/accuracy,test/bongard_hoi_unseen-seen_captions/accuracy,test/bongard_hoi_seen-seen_captions/accuracy,test/bongard_hoi_unseen-unseen_vit/accuracy_bongard_hoi,train/bongard_logo_vit/accuracy_bongard_logo_epoch,test/bongard_logo_test_bd_vit_2/accuracy_bongard_logo,val/bongard_logo_vit/accuracy_bongard_logo,test/bongard_logo_test_hd_novel_vit_2/accuracy_bongard_logo,test/bongard_logo_test_ff_vit_2/accuracy_bongard_logo,test/bongard_logo_test_hd_comb_vit_2/accuracy_bongard_logo,test/vaec_test2_vit_2/accuracy_vaec,test/vaec_test1_vit_2/accuracy_vaec,test/vaec_test5_vit_2/accuracy_vaec,test/vaec_test4_vit_2/accuracy_vaec,val/vaec_vit/accuracy_vaec,test/vaec_test3_vit_2/accuracy_vaec,train/vaec_vit/accuracy_vaec_epoch,test/svrt_vit_2/accuracy_svrt,val/svrt_vit_2/accuracy_svrt,train/svrt_vit_2/accuracy_svrt_epoch,train/iraven_vit_2/accuracy_iraven_epoch,val/iraven_vit_2/accuracy_iraven,test/iraven_vit_2/accuracy_iraven,test/bongard_logo_test_hd_novel_vit_2/accuracy_vasr,test/bongard_logo_test_bd_vit_2/accuracy_vasr,test/bongard_logo_test_ff_vit_2/accuracy_vasr,test/bongard_logo_test_hd_comb_vit_2/accuracy_vasr,test/bongard_logo_test_hd_novel_vit_2/accuracy_vaec,test/bongard_logo_test_bd_vit_2/accuracy_vaec,test/bongard_logo_test_hd_comb_vit_2/accuracy_vaec,test/bongard_logo_test_ff_vit_2/accuracy_vaec,test/vaec_test2_vit_2/accuracy_vasr,test/vaec_test3_vit_2/accuracy_vasr,test/vaec_test4_vit_2/accuracy_vasr,test/vaec_test5_vit_2/accuracy_vasr,test/vaec_test1_vit_2/accuracy_vasr,test/bongard_hoi_seen-unseen_vit_2/accuracy_bongard_logo,test/bongard_hoi_unseen-seen_vit_2/accuracy_bongard_logo,test/bongard_hoi_unseen-unseen_vit_2/accuracy_bongard_logo,test/bongard_hoi_seen-seen_vit_2/accuracy_bongard_logo,test/vasr_vit/accuracy_vaec
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/883843/epoch=21-step=13090.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/eg6u503z,bongard_logo_vaec_scoring,trained_slot_aux_test,871037.0,41,,,0.0001,80,32,1000.0,model.models.scoring_model_v1.ScoringModel,,1.1306484937667847,883843,,,,,,,,,,,,,0.6346760392189026,0.6244444251060486,0.7896668910980225,0.999485433101654,,,,,,,,,,,,,,0.0007254928932525218,0.0007239736733026803,,0.00046076870057731867,,6.684587788186036e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/894867/epoch=88-step=12994.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/sww31yqe,bongard_logo_scoring_esnb,relation_esnb_single,871045.0,242,,,0.0001,80,64,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,0.6914560794830322,894867,,,,,,,,,,,,,0.5144085884094238,0.5477777719497681,,,0.48500001430511475,0.453125,0.4583333432674408,0.45500001311302185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/894011/epoch=6-step=4074.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/vlann6y8,bongard_logo_scoring_esnb,relation_esnb_single,871046.0,67,,,0.0001,80,16,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.382411003112793,894011,,,,,,,,,,,,,0.5151612758636475,0.5244444608688354,,,0.5333333611488342,0.565625011920929,0.53125,0.5425000190734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/894995/epoch=169-step=244970.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/cmyrffip,bongard_hoi_scoring_esnb,relation_esnb_single,,216,,,0.0001,80,16,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,0.4714488387107849,"894878,894994,894995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6650124192237854,0.6121537089347839,0.6334940791130066,0.860813319683075,0.7827748656272888,0.7897295951843262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/894996/epoch=229-step=133860.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/oxnqsd2g,bongard_logo_scoring_esnb_vit,relation_esnb_single,,292,,,0.0001,80,16,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,0.6627638936042786,894996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5854166746139526,0.5566666722297668,0.6004301309585571,0.6166666746139526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/894880/epoch=7-step=23048.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/o0oz8bt5,bongard_logo_hoi_scoring_esnb,relation_esnb_dual,871045.0,17,,,0.0001,80,8,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,0.6927263736724854,894880,,,,,,,,,,,,,0.5073350667953491,0.5255555510520935,,,0.49000000953674316,0.48750001192092896,0.4833333194255829,0.5,,,,,,,,,,,,,,,,,,,,0.49875929951667786,0.5035746097564697,0.5035072565078735,0.507617175579071,0.517342746257782,0.4974172115325928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/894882/epoch=7-step=23048.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/h78u70gc,bongard_logo_hoi_scoring_esnb,relation_esnb_dual,871046.0,11,,,0.0001,80,8,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,0.6927242279052734,894882,,,,,,,,,,,,,0.5073350667953491,0.5255555510520935,,,0.49000000953674316,0.48750001192092896,0.4833333194255829,0.5,,,,,,,,,,,,,,,,,,,,0.49875929951667786,0.5035746097564697,0.5035072565078735,0.507617175579071,0.517342746257782,0.4974172115325928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895004/epoch=12-step=74893.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/tiji5vvm,bongard_logo_hoi_scoring_esnb_vit,relation_esnb_dual,,17,,,0.0001,80,4,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,0.6320975422859192,895004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6240694522857666,0.6143878698348999,0.6137658953666687,0.6630793213844299,0.66960608959198,0.671832263469696,0.5833333134651184,0.528333306312561,0.5791529417037964,0.5877777934074402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/893997/epoch=8-step=1341.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/4n0uo41y,vaec_scoring_esnb,relation_esnb_single,871049.0,241,,,0.0001,80,128,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.3861546516418457,893997,,,,,,,,,,,,,,,0.25,0.25,,,,,0.25,0.25,0.25,0.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/894015/epoch=41-step=12516.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/6dn8ptmm,vaec_scoring_esnb,relation_esnb_single,871052.0,114,,,0.0001,80,64,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.3861411809921265,894015,,,,,,,,,,,,,,,0.25,0.25,,,,,0.25,0.25,0.25,0.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/894020/epoch=19-step=240840.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/fe8alk5s,vasr_scoring_esnb,relation_esnb_single,871052.0,50,,,0.0001,80,32,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.2736631631851196,"893854,894020,894021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5601994395256042,0.38860562443733215,0.3925357758998871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895003/epoch=107-step=64260.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/0nro4dv2,vaec_scoring_esnb_vit,relation_esnb_single,,184,,,0.0001,80,32,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.325842022895813,895003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4097156822681427,0.350652277469635,0.3490792214870453,0.3639896810054779,0.37257540225982666,0.3277832269668579,0.35544419288635254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/894883/epoch=1-step=96336.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/a1djj3cf,vaec_vasr_scoring_esnb,relation_esnb_dual,871049.0,2,,,0.0001,80,8,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.3864824771881104,894883,,,,,,,,,,,,,,,0.25143566727638245,0.2509607970714569,,,,,0.24800440669059753,0.24800440669059753,0.24800440669059753,0.24800440669059753,,0.24800440669059753,,,,,,,,,,,,,,,,,,,,,,,,0.24929752945899963,0.251667320728302,0.251667320728302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/894884/epoch=1-step=96336.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/hxi02x0k,vaec_vasr_scoring_esnb,relation_esnb_dual,871052.0,1,,,0.0001,80,8,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.3864585161209106,894884,,,,,,,,,,,,,,,0.24905477464199066,0.25009939074516296,,,,,0.24800440669059753,0.24800440669059753,0.24800440669059753,0.24800440669059753,,0.24800440669059753,,,,,,,,,,,,,,,,,,,,,,,,0.24929752945899963,0.251667320728302,0.251667320728302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895005/epoch=4-step=240840.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/czzd7aig,vaec_vasr_scoring_esnb_vit,relation_esnb_dual,,4,,,0.0001,80,8,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.2966811656951904,895005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3118733763694763,0.3084482252597809,0.30344846844673157,0.3580438494682312,0.3323020935058594,0.3270777463912964,0.34523293375968933,0.3531903326511383,0.29585784673690796,0.3178064823150635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895077/epoch=35-step=2628.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/pr40wcrl,bongard_logo_scoring_esnb_vit-2,relation_esnb_single_2,,499,,,0.0001,80,128,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,0.6701726913452148,895077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5677777528762817,,,,,,,,,,,0.5274999737739563,0.5093749761581421,0.5249999761581421,0.5541666746139526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895083/epoch=33-step=3094.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/zasa73hq,bongard_hoi_scoring_esnb-2,relation_esnb_single_2,,499,,,0.0001,80,256,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,0.6283408403396606,895083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6408188343048096,,,1.0,0.6637272238731384,,,,,,,,,,,,,,,,,,,,0.619465172290802,0.7058644890785217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895084/epoch=22-step=1725.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/1wkm9t3h,vaec_scoring_esnb_vit-2,relation_esnb_single_2,,499,,,0.0001,80,256,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.351306676864624,895084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48650604486465454,,,,,,0.33874642848968506,,,,,,,0.3540535867214203,0.3132849335670471,0.3275142312049866,0.3295608162879944,0.3508889973163605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895151/epoch=70-step=106926.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/31davcan,vasr_scoring_esnb-2,relation_esnb_single_2,,499,,,0.0001,80,256,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.2420512437820435,895151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8815022110939026,0.3933052718639374,0.4025008976459503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895095/epoch=58-step=4307.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/uzfrln08,bongard_logo_scoring_esnb_vit-2_larger,relation_esnb_single_2,,499,,,0.0001,80,128,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,0.6704859733581543,895095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5622222423553467,,,,,,,,,,,0.5325000286102295,0.5375000238418579,0.5049999952316284,0.5249999761581421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895096/epoch=17-step=3258.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/vrdj235f,bongard_hoi_scoring_esnb-2_larger,relation_esnb_single_2,,499,,,0.0001,80,128,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,0.6105039119720459,895096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6501240730285645,,,1.0,0.66519695520401,,,,,,,,,,,,,,,,,,,,0.610477864742279,0.7055606245994568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895155/epoch=8-step=1341.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/jv838pmq,vaec_scoring_esnb_vit-2_larger,relation_esnb_single_2,,499,,,0.0001,80,128,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.3458356857299805,895155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5159432291984558,,,,,,0.34034112095832825,,,,,,,0.3529095947742462,0.31790831685066223,0.3333798050880432,0.3342127501964569,0.3460156321525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895156/epoch=29-step=90330.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/zcs5hpdx,vasr_scoring_esnb-2_larger,relation_esnb_single_2,,466,,,0.0001,80,128,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.251526951789856,895156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9959986805915833,0.38508185744285583,0.400776207447052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895081/epoch=25-step=2366.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/7byrc875,bongard_logo_hoi_scoring_esnb_vit-2,relation_esnb_dual_2,,499,,,0.0001,80,256,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,0.6520564556121826,895081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6383374929428101,,,1.0,0.6443268656730652,,,,1.0,0.5766666531562805,,,,,,,,,,,0.5074999928474426,0.53125,0.5183333158493042,0.5416666865348816,0.6146426796913147,0.6927985548973083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895152/epoch=1-step=3012.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/otzj3e5r,vaec_vasr_scoring_esnb_vit-2,relation_esnb_dual_2,,499,,,0.0001,80,256,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.359994649887085,895152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6136555671691895,0.3140316307544708,0.3634049594402313,0.9951015114784241,,,,,,0.3543606400489807,,,,,,,0.3493468165397644,0.30511537194252014,0.32591384649276733,0.3236341178417206,0.34090062975883484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895099/epoch=8-step=1629.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/8cjb18ld,bongard_logo_hoi_scoring_esnb_vit-2_larger,relation_esnb_dual_2,,499,,,0.0001,80,128,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,0.6446874737739563,895099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6395781636238098,,,1.0,0.6490299701690674,,,,1.0,0.5733333230018616,,,,,,,,,,,0.5024999976158142,0.512499988079071,0.4950000047683716,0.5479166507720947,0.6010521650314331,0.6836827993392944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/895157/epoch=0-step=3011.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/8rnyacfx,vaec_vasr_scoring_esnb_vit-2_larger,relation_esnb_dual_2,,247,,,0.0001,80,128,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNB.ESNB,1.3645001649856567,895157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6859753727912903,0.3102193772792816,0.3421211838722229,0.9671450853347778,,,,,,0.35674381256103516,,,,,,,0.34134262800216675,0.3070015013217926,0.3299155533313751,0.3237910568714142,0.34516701102256775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/896909/epoch=60-step=4453.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/uwxnf04f,bongard_logo_scoring_esnb_vit-2,relation_esnbv2_single,,499,,,0.0001,80,128,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNBv2.ESNB,0.6624501943588257,896909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998924732208252,0.5822222232818604,,,,,,,,,,,0.5249999761581421,0.53125,0.5166666507720947,0.5249999761581421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/896910/epoch=22-step=2093.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/9btos9yk,bongard_hoi_scoring_esnb-2,relation_esnbv2_single,,499,,,0.0001,80,256,0.0,model.models.scoring_model_esnb.ScoringModelEsnb,model.models.ESNBv2.ESNB,0.624779224395752,896910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6352357268333435,,,0.999131977558136,0.666960597038269,,,,,,,,,,,,,,,,,,,,0.6139851212501526,0.7089030742645264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
